text,href,twebsite
机械工程学院,https://faculty.hdu.edu.cn/xylbjgy/list.htm?wp_tw_orgId=4&wp_tw_displayStyle=1&wp_tw_complete=1&wp_tw_orgName=%E6%9C%BA%E6%A2%B0%E5%B7%A5%E7%A8%8B%E5%AD%A6%E9%99%A2&wp_tw_language=1&wp_tw_teachStatus=1&wp_tw_deptTecOrder=1,https://faculty.hdu.edu.cn/xylbjgy/list.htm?wp_tw_orgId=4&wp_tw_displayStyle=1&wp_tw_complete=1&wp_tw_orgName=%E6%9C%BA%E6%A2%B0%E5%B7%A5%E7%A8%8B%E5%AD%A6%E9%99%A2&wp_tw_language=1&wp_tw_teachStatus=1&wp_tw_deptTecOrder=1
杭州电子科技大学信息工程学院,https://faculty.hdu.edu.cn/xylbjgy/list.htm?wp_tw_orgId=5&wp_tw_displayStyle=1&wp_tw_complete=1&wp_tw_orgName=%E6%9D%AD%E5%B7%9E%E7%94%B5%E5%AD%90%E7%A7%91%E6%8A%80%E5%A4%A7%E5%AD%A6%E4%BF%A1%E6%81%AF%E5%B7%A5%E7%A8%8B%E5%AD%A6%E9%99%A2&wp_tw_language=1&wp_tw_teachStatus=1&wp_tw_deptTecOrder=1,https://faculty.hdu.edu.cn/xylbjgy/list.htm?wp_tw_orgId=5&wp_tw_displayStyle=1&wp_tw_complete=1&wp_tw_orgName=%E6%9D%AD%E5%B7%9E%E7%94%B5%E5%AD%90%E7%A7%91%E6%8A%80%E5%A4%A7%E5%AD%A6%E4%BF%A1%E6%81%AF%E5%B7%A5%E7%A8%8B%E5%AD%A6%E9%99%A2&wp_tw_language=1&wp_tw_teachStatus=1&wp_tw_deptTecOrder=1
电子信息学院（集成电路科学与工程学院）,https://faculty.hdu.edu.cn/xylbjgy/list.htm?wp_tw_orgId=6&wp_tw_displayStyle=1&wp_tw_complete=1&wp_tw_orgName=%E7%94%B5%E5%AD%90%E4%BF%A1%E6%81%AF%E5%AD%A6%E9%99%A2%EF%BC%88%E9%9B%86%E6%88%90%E7%94%B5%E8%B7%AF%E7%A7%91%E5%AD%A6%E4%B8%8E%E5%B7%A5%E7%A8%8B%E5%AD%A6%E9%99%A2%EF%BC%89&wp_tw_language=1&wp_tw_teachStatus=1&wp_tw_deptTecOrder=1,https://faculty.hdu.edu.cn/xylbjgy/list.htm?wp_tw_orgId=6&wp_tw_displayStyle=1&wp_tw_complete=1&wp_tw_orgName=%E7%94%B5%E5%AD%90%E4%BF%A1%E6%81%AF%E5%AD%A6%E9%99%A2%EF%BC%88%E9%9B%86%E6%88%90%E7%94%B5%E8%B7%AF%E7%A7%91%E5%AD%A6%E4%B8%8E%E5%B7%A5%E7%A8%8B%E5%AD%A6%E9%99%A2%EF%BC%89&wp_tw_language=1&wp_tw_teachStatus=1&wp_tw_deptTecOrder=1
自动化学院（人工智能学院）,https://faculty.hdu.edu.cn/xylbjgy/list.htm?wp_tw_orgId=7&wp_tw_displayStyle=1&wp_tw_complete=1&wp_tw_orgName=%E8%87%AA%E5%8A%A8%E5%8C%96%E5%AD%A6%E9%99%A2%EF%BC%88%E4%BA%BA%E5%B7%A5%E6%99%BA%E8%83%BD%E5%AD%A6%E9%99%A2%EF%BC%89&wp_tw_language=1&wp_tw_teachStatus=1&wp_tw_deptTecOrder=1,https://faculty.hdu.edu.cn/xylbjgy/list.htm?wp_tw_orgId=7&wp_tw_displayStyle=1&wp_tw_complete=1&wp_tw_orgName=%E8%87%AA%E5%8A%A8%E5%8C%96%E5%AD%A6%E9%99%A2%EF%BC%88%E4%BA%BA%E5%B7%A5%E6%99%BA%E8%83%BD%E5%AD%A6%E9%99%A2%EF%BC%89&wp_tw_language=1&wp_tw_teachStatus=1&wp_tw_deptTecOrder=1
马克思主义学院,https://faculty.hdu.edu.cn/xylbjgy/list.htm?wp_tw_orgId=8&wp_tw_displayStyle=1&wp_tw_complete=1&wp_tw_orgName=%E9%A9%AC%E5%85%8B%E6%80%9D%E4%B8%BB%E4%B9%89%E5%AD%A6%E9%99%A2&wp_tw_language=1&wp_tw_teachStatus=1&wp_tw_deptTecOrder=1,https://faculty.hdu.edu.cn/xylbjgy/list.htm?wp_tw_orgId=8&wp_tw_displayStyle=1&wp_tw_complete=1&wp_tw_orgName=%E9%A9%AC%E5%85%8B%E6%80%9D%E4%B8%BB%E4%B9%89%E5%AD%A6%E9%99%A2&wp_tw_language=1&wp_tw_teachStatus=1&wp_tw_deptTecOrder=1
国际教育学院,https://faculty.hdu.edu.cn/xylbjgy/list.htm?wp_tw_orgId=9&wp_tw_displayStyle=1&wp_tw_complete=1&wp_tw_orgName=%E5%9B%BD%E9%99%85%E6%95%99%E8%82%B2%E5%AD%A6%E9%99%A2&wp_tw_language=1&wp_tw_teachStatus=1&wp_tw_deptTecOrder=1,https://faculty.hdu.edu.cn/xylbjgy/list.htm?wp_tw_orgId=9&wp_tw_displayStyle=1&wp_tw_complete=1&wp_tw_orgName=%E5%9B%BD%E9%99%85%E6%95%99%E8%82%B2%E5%AD%A6%E9%99%A2&wp_tw_language=1&wp_tw_teachStatus=1&wp_tw_deptTecOrder=1
通信工程学院,https://faculty.hdu.edu.cn/xylbjgy/list.htm?wp_tw_orgId=10&wp_tw_displayStyle=1&wp_tw_complete=1&wp_tw_orgName=%E9%80%9A%E4%BF%A1%E5%B7%A5%E7%A8%8B%E5%AD%A6%E9%99%A2&wp_tw_language=1&wp_tw_teachStatus=1&wp_tw_deptTecOrder=1,https://faculty.hdu.edu.cn/xylbjgy/list.htm?wp_tw_orgId=10&wp_tw_displayStyle=1&wp_tw_complete=1&wp_tw_orgName=%E9%80%9A%E4%BF%A1%E5%B7%A5%E7%A8%8B%E5%AD%A6%E9%99%A2&wp_tw_language=1&wp_tw_teachStatus=1&wp_tw_deptTecOrder=1
外国语学院,https://faculty.hdu.edu.cn/xylbjgy/list.htm?wp_tw_orgId=11&wp_tw_displayStyle=1&wp_tw_complete=1&wp_tw_orgName=%E5%A4%96%E5%9B%BD%E8%AF%AD%E5%AD%A6%E9%99%A2&wp_tw_language=1&wp_tw_teachStatus=1&wp_tw_deptTecOrder=1,https://faculty.hdu.edu.cn/xylbjgy/list.htm?wp_tw_orgId=11&wp_tw_displayStyle=1&wp_tw_complete=1&wp_tw_orgName=%E5%A4%96%E5%9B%BD%E8%AF%AD%E5%AD%A6%E9%99%A2&wp_tw_language=1&wp_tw_teachStatus=1&wp_tw_deptTecOrder=1
网络空间安全学院（浙江保密学院）,https://faculty.hdu.edu.cn/xylbjgy/list.htm?wp_tw_orgId=12&wp_tw_displayStyle=1&wp_tw_complete=1&wp_tw_orgName=%E7%BD%91%E7%BB%9C%E7%A9%BA%E9%97%B4%E5%AE%89%E5%85%A8%E5%AD%A6%E9%99%A2%EF%BC%88%E6%B5%99%E6%B1%9F%E4%BF%9D%E5%AF%86%E5%AD%A6%E9%99%A2%EF%BC%89&wp_tw_language=1&wp_tw_teachStatus=1&wp_tw_deptTecOrder=1,https://faculty.hdu.edu.cn/xylbjgy/list.htm?wp_tw_orgId=12&wp_tw_displayStyle=1&wp_tw_complete=1&wp_tw_orgName=%E7%BD%91%E7%BB%9C%E7%A9%BA%E9%97%B4%E5%AE%89%E5%85%A8%E5%AD%A6%E9%99%A2%EF%BC%88%E6%B5%99%E6%B1%9F%E4%BF%9D%E5%AF%86%E5%AD%A6%E9%99%A2%EF%BC%89&wp_tw_language=1&wp_tw_teachStatus=1&wp_tw_deptTecOrder=1
计算机学院（软件学院）,https://faculty.hdu.edu.cn/xylbjgy/list.htm?wp_tw_orgId=13&wp_tw_displayStyle=1&wp_tw_complete=1&wp_tw_orgName=%E8%AE%A1%E7%AE%97%E6%9C%BA%E5%AD%A6%E9%99%A2%EF%BC%88%E8%BD%AF%E4%BB%B6%E5%AD%A6%E9%99%A2%EF%BC%89&wp_tw_language=1&wp_tw_teachStatus=1&wp_tw_deptTecOrder=1,https://faculty.hdu.edu.cn/xylbjgy/list.htm?wp_tw_orgId=13&wp_tw_displayStyle=1&wp_tw_complete=1&wp_tw_orgName=%E8%AE%A1%E7%AE%97%E6%9C%BA%E5%AD%A6%E9%99%A2%EF%BC%88%E8%BD%AF%E4%BB%B6%E5%AD%A6%E9%99%A2%EF%BC%89&wp_tw_language=1&wp_tw_teachStatus=1&wp_tw_deptTecOrder=1
