text,href,twebsite
马克思主义学院,https://shkxb.hebmu.edu.cn/,https://shkxb.hebmu.edu.cn///a/newszll/
法医学院,https://fyxy.hebmu.edu.cn,https://fyxy.hebmu.edu.cn//a/szdw/szgk/
医学技术学院,https://yxjsxy.hebmu.edu.cn,https://yxjsxy.hebmu.edu.cn//a/szdw/
医学影像学院,https://yxyxxy.hebmu.edu.cn/,https://yxyxxy.hebmu.edu.cn///a/xkjs/szdw/szgk/
全科医学院,https://hbydqkyx.hebmu.edu.cn/,https://hbydqkyx.hebmu.edu.cn///a/szpx/
基础医学院,https://jcyxy.hebmu.edu.cn/,https://jcyxy.hebmu.edu.cn///a/newszdw/zysz/
药学院,https://pharmacy.hebmu.edu.cn/,https://pharmacy.hebmu.edu.cn///a/szdw/szdk/
公共卫生学院,https://sph.hebmu.edu.cn/,https://sph.hebmu.edu.cn///a/newszll/szpx/
中西医结合学院,https://zxyjhxy.hebmu.edu.cn/,https://zxyjhxy.hebmu.edu.cn/a/xygk/jsdw/
护理学院,https://hlxy.hebmu.edu.cn/,https://hlxy.hebmu.edu.cn///a/jyjx/szdw/
